,0,1,2,3
3226,リーフストーム,りゅうのはどう,めざめるパワー,ミラーコート
3227,リーフストーム,りゅうのはどう,めざめるパワー,ギガドレイン
3228,リーフストーム,へびにらみ,ひかりのかべ,リフレクター
3229,リーフストーム,めざめるパワー,りゅうのはどう,ちょうはつ
3230,リーフブレード,ちょうはつ,やどりぎのタネ,へびにらみ
3231,リーフストーム,めざめるパワー,やどりぎのタネ,へびにらみ
3232,とぐろをまく,リーフブレード,やどりぎのタネ,アイアンテール
3233,ミラーコート,ちょうはつ,リフレクター,リーフストーム
3234,へびにらみ,リフレクター,ひかりのかべ,リーフストーム
3235,フレアドライブ,アームハンマー,もろはのずつき,ふいうち
3236,ばかぢから,ストーンエッジ,だいもんじ,おにび
3237,フレアドライブ,もろはのずつき,ばかぢから,ワイルドボルト
3238,オーバーヒート,アームハンマー,ワイルドボルト,めざめるパワー
3239,ハイドロポンプ,アクアジェット,れいとうビーム,こごえるかぜ
3240,ハイドロカノン,エアスラッシュ,ふぶき,ハイドロポンプ
3241,ハイドロポンプ,れいとうビーム,アクアジェット,メガホーン
3242,ハイドロポンプ,れいとうビーム,メガホーン,アクアジェット
3243,アクアジェット,メガホーン,アンコール,つるぎのまい
3244,メガホーン,ハイドロポンプ,れいとうビーム,アクアジェット
3245,さいみんじゅつ,みがわり,バトンタッチ,きあいパンチ
3246,いかりのまえば,でんじは,さいみんじゅつ,じたばた
3247,じたばた,おんがえし,ほのおのパンチ,けたぐり
3248,つぶらなひとみ,でんじは,どろかけ,バークアウト
3249,ギガインパクト,じゃれつく,ワイルドボルト,ほのおのキバ
3250,つぶらなひとみ,でんじは,がんせきふうじ,ほえる
3251,かたきうち,とっておき,-,-
3252,からげんき,あまえる,バークアウト,でんじは
3253,おんがえし,こおりのキバ,ばかぢから,かみくだく
3254,でんじは,がんせきふうじ,おんがえし,ほえる
3255,おんがえし,あくび,ほえる,みがわり
3256,バークアウト,まもる,おんがえし,てだすけ
3257,きしかいせい,みがわり,おんがえし,あくび
3258,かたきうち,とっておき,-,-
3259,まもる,ねこのて,イカサマ,アンコール
3260,あくび,あまえる,まねっこ,じゃれつく
3261,あまごい,まねっこ,でんじは,ふいうち
3262,イカサマ,ふいうち,ねこだまし,つめとぎ
3263,ねこだまし,イカサマ,ちょうはつ,あくび
3264,いちゃもん,アンコール,まもる,みがわり
3265,ダストシュート,じゃれつく,ちょうはつ,トリック
3266,みがわり,アンコール,イカサマ,でんじは
3267,つじぎり,あくび,あまえる,ちょうはつ
3268,ねこだまし,ふいうち,イカサマ,トリック
3269,アンコール,ちょうはつ,バークアウト,うそなき
3270,でんじは,ちょうはつ,アンコール,イカサマ
3271,わるだくみ,あくのはどう,まねっこ,アンコール
3272,イカサマ,ねこだまし,あくび,いばる
3273,ねこのて,ねこだまし,どくどく,まもる
3274,ねこのて,みがわり,いばる,イカサマ
3275,ねこだまし,めざめるパワー,イカサマ,くさむすび
3276,ふいうち,アンコール,ちょうはつ,あくび
3277,リーフストーム,ローキック,めざめるパワー,いわなだれ
3278,リーフストーム,けたぐり,いわなだれ,めざめるパワー
3279,リーフストーム,めざめるパワー,ちょうはつ,やどりぎのタネ
3280,いわなだれ,リーフストーム,ローキック,アクロバット
3281,あくび,がむしゃら,ダストシュート,ほのおのうず
3282,オーバーヒート,めざめるパワー,がむしゃら,あくび
3283,あくび,がむしゃら,ばかぢから,オーバーヒート
3284,あくび,わるだくみ,だいもんじ,きあいだま
3285,なみのり,きあいだま,くさむすび,わるだくみ
3286,ハイドロポンプ,みがわり,れいとうビーム,くさむすび
3287,サイコキネシス,あくび,いやしのねがい,トリック
3288,トリックルーム,いやしのねがい,あくび,ムーンフォース
3289,サイコキネシス,ミストバースト,あくび,トリックルーム
3290,まもる,ふういん,トリックルーム,シャドーボール
3291,きあいだめ,ブレイブバード,はがねのつばさ,ねっぷう
3292,みがわり,ブレイブバード,ギガインパクト,つじぎり
3293,ダブルウイング,ブレイブバード,ギガインパクト,とんぼがえり
3294,ブレイブバード,ギガインパクト,ちょうはつ,メロメロ
3295,おいかぜ,フェザーダンス,ちょうはつ,とんぼがえり
3296,ねがいごと,とんぼがえり,フェザーダンス,はねやすめ
3297,ゴッドバード,とんぼがえり,さいみんじゅつ,おいかぜ
3298,10まんボルト,オーバーヒート,めざめるパワー,さきどり
3299,ワイルドボルト,オーバーヒート,にどげり,ボルトチェンジ
3300,ストーンエッジ,ステルスロック,ボディプレス,てっぺき
3301,だいばくはつ,ステルスロック,がんせきふうじ,じしん
3302,ストーンエッジ,アイアンヘッド,じしん,ボディプレス
3303,ステルスロック,こらえる,だいばくはつ,がんせきふうじ
3304,だいばくはつ,ばかぢから,じしん,じゅうりょく
3305,ストーンエッジ,ヘビーボンバー,ボディプレス,てっぺき
3306,ストーンエッジ,ばかぢから,アイアンヘッド,じだんだ
3307,アイアンヘッド,じしん,ストーンエッジ,だいばくはつ
3308,ロックブラスト,じしん,ヘビーボンバー,ばかぢから
3309,いわなだれ,ばかぢから,じしん,だいばくはつ
3310,ロックブラスト,だいばくはつ,ステルスロック,じゅうりょく
3311,いわなだれ,ヘビーボンバー,まもる,ワイドガード
3312,じゅうりょく,だいばくはつ,ロックブラスト,ステルスロック
3313,ドわすれ,はねやすめ,アシストパワー,エアスラッシュ
3314,エアスラッシュ,アシストパワー,めいそう,はねやすめ
3315,ドわすれ,みがわり,でんじは,バトンタッチ
3316,でんじは,ちょうはつ,がむしゃら,サイコキネシス
3317,ちょうはつ,エアスラッシュ,アシストパワー,ねっぷう
3318,リフレクター,ひかりのかべ,ちょうはつ,エアスラッシュ
3319,トリック,みがわり,がむしゃら,どくどく
3320,スキルスワップ,サイドチェンジ,おいかぜ,がむしゃら
3321,アシストパワー,かげぶんしん,めいそう,みがわり
3322,エアスラッシュ,がむしゃら,でんじは,とんぼがえり
3323,リフレクター,ひかりのかべ,とんぼがえり,はたきおとす
3324,めいそう,エアスラッシュ,アシストパワー,がむしゃら
3325,いわなだれ,じしん,つるぎのまい,シャドークロー
3326,じしん,アイアンヘッド,がんせきふうじ,つのドリル
3327,じしん,アイアンヘッド,こうそくスピン,つのドリル
3328,ステルスロック,がんせきふうじ,じしん,アイアンヘッド
3329,じしん,アイアンヘッド,いわなだれ,つのドリル
3330,じしん,アイアンヘッド,いわなだれ,つのドリル
3331,じしん,アイアンヘッド,いわなだれ,つるぎのまい
3332,じしん,アイアンヘッド,ロックブラスト,つるぎのまい
3333,つるぎのまい,かわらわり,じしん,アイアンヘッド
3334,じしん,アイアンヘッド,いわなだれ,つるぎのまい
3335,アイアンヘッド,じしん,つるぎのまい,いわなだれ
3336,いわなだれ,アイアンヘッド,じしん,つるぎのまい
3337,アイアンヘッド,じしん,つるぎのまい,いわなだれ
3338,がんせきふうじ,アイアンヘッド,じしん,ステルスロック
3339,じしん,アイアンヘッド,じわれ,がんせきふうじ
3340,じしん,アイアンヘッド,いわなだれ,まもる
3341,じしん,アイアンヘッド,かわらわり,つるぎのまい
3342,じしん,アイアンヘッド,ロックブラスト,ステルスロック
3343,じしん,アイアンヘッド,ロックブラスト,つるぎのまい
3344,じしん,アイアンヘッド,がんせきふうじ,つるぎのまい
3345,じしん,アイアンヘッド,いわなだれ,まもる
3346,じしん,アイアンヘッド,ロックブラスト,ステルスロック
3347,アイアンヘッド,じしん,がんせきふうじ,ステルスロック
3348,じしん,アイアンヘッド,いわなだれ,つるぎのまい
3349,じしん,アイアンヘッド,いわなだれ,つのドリル
3350,じしん,アイアンヘッド,つのドリル,がんせきふうじ
3351,じしん,アイアンヘッド,がんせきふうじ,つのドリル
3352,じしん,いわなだれ,アイアンヘッド,てっぺき
3353,じしん,いわなだれ,アイアンヘッド,つばめがえし
3354,アイアンヘッド,じしん,がんせきふうじ,ステルスロック
3355,じしん,どくどく,つのドリル,みがわり
3356,じしん,いわなだれ,アイアンヘッド,つるぎのまい
3357,れいとうビーム,あくび,まもる,ねがいごと
3358,あくび,ねがいごと,トリックルーム,おんがえし
3359,トリックルーム,れいとうビーム,10まんボルト,だいもんじ
3360,ひかりのかべ,リフレクター,ねがいごと,まもる
